Date,Text,Processed_Text,Score,Username,Sentiment
2025-03-01 05:20:56,"game rusak, jaringan noh benerin peaa jangan event terus yg lu utamain kasihan player yg mau main kalo masalah jaringan aja ga di bener benerin mah",game rusak jaring noh benerin peaa event yg lu utamain kasihan player yg main kalo jaring aja ga bener benerin mah,1,Sri Nurhayati,Negatif
2025-03-01 05:20:21,Game yang sangat jelek,game jelek,1,Rizky Amelia,Negatif
2025-03-01 05:19:12,Aku kasih bintang 3 dulu karena seringnya ngelek atau ngebag yang mengganggu karena saya pernah hampir mau menang eeh ada ngebagnya jadi sebenarnya gitu aja dan buat game nya atau develovernya jangan di buat ngebag donggg Semoga kedepannya udah gk ada lagi yang namanya ngebag game ini sebenarnya bagus cuma ada bagnya jadi cuma itu halangannya yaaaa......,kasih bintang 3 ngelek ngebag ganggu menang eeh ngebagnya gitu aja game nya develovernya ngebag donggg moga depan udah gk nama ngebag game bagus bagnya halang yaaaa,3,Mohamad Ali mardiana,Netral
2025-03-01 05:18:50,Bagus geme nya tapi bikin stres pagera kalah mulu,bagus geme nya bikin stres pagera kalah mulu,5,Rafelba Ginting,Positif
2025-03-01 05:18:31,Mobile legends seru banget asik lagi untuk mengisi waktu luang.tpi biasanya kalo mau naik renk selanjutnya pasti lawan nya ga ngotak sumpah:(,mobile legends seru banget asik isi luangtpi kalo renk lawan nya ga ngotak sumpah,5,Naat naa Nat,Positif
2025-03-01 05:16:20,Mayan buat hiburan,mayan hibur,5,Ozzillo Nugroho,Positif
2025-03-01 05:15:59,"Game haram masa di kasi tim bodoh terus, padahal main saya bener tapi di kasi tim gilak semua game terkutuk",game haram kasi tim bodoh main bener kasi tim gilak game kutuk,1,Boru Manik,Negatif
2025-03-01 05:15:49,"GAME INI SANGAT SERU, MEMBAHAGIAKAN JIWA DAN RAGA🥰",game seru bahagia jiwa raga,1,dona cantik,Negatif
2025-03-01 05:15:25,monton pls lah kasih tim udah ku hapuss ml 50 kalu lebih monton,monton pls kasih tim udah ku hapuss ml 50 kalu monton,1,Galur Susilo,Negatif
2025-03-01 05:14:32,Seru banget semua temen ku banyak yang main ini dan aku ini coba coba eh malah keseruan,seru banget temen ku main coba coba eh seru,5,Siti halimahtus Diyah,Positif
2025-03-01 05:13:27,Seru,seru,5,Gede Daniel Wedantha,Positif
2025-03-01 05:12:33,"game gak guna, dapet team yg ga seimbang sama musuh, dapet team bodoh, musuh jago, sistem pemilihan rekan setim ga seimbang, gausah download game ni, bikin stres",game gak dapet team yg ga imbang musuh dapet team bodoh musuh jago sistem pilih rekan tim ga imbang gausah download game ni bikin stres,1,gilbert graldinn,Negatif
2025-03-01 05:12:20,Game tai,game tai,1,DANDI ANDIKA,Negatif
2025-03-01 05:11:49,Gua nggak bisa kata-kata cowok gamenya keren amat lebih keren pada FF maka seru banget lagi,gua katakata cowok gamenya keren keren ff seru banget,5,Aldi ansyah,Positif
2025-03-01 05:11:15,Masa cuma ditinggal beli tepung 2menit afk hukumannya pengurangan 7 kredit skor lagi,tinggal beli tepung 2menit afk hukum kurang 7 kredit skor,1,Zaki Ki,Negatif
2025-03-01 05:11:00,Game nya bagus tapi sayang nya players yg tidak sesuai dengan gaya bermain nya,game nya bagus sayang nya players yg sesuai gaya main nya,5,algis Pekanbaru,Positif
2025-03-01 05:10:22,Aku sangat menyukai nya,suka nya,5,Egaega Egaega,Positif
2025-03-01 05:09:49,Epik semua dark sistem capek ml 1 bintang aja,epik dark sistem capek ml 1 bintang aja,1,Fatahillah Illa,Negatif
2025-03-01 05:09:01,"Karena ketemunya malah yang pro saat aku di rank master gm malas kakiku sumpah lawan yang pro beli karakter tapi malah lagi kekunci prcuma habiskan uang top up diamin mahal dan yang paling gesekin semua hero dan skin yg aku dapatkan malah hilang gitu sama saat aku rank elit aku malah ketemu orang yg rank nya mentok seperti imortal terus tim beben gaca apmpas dan efek seperti suara, efek skill dan basic attacks malah enggak keliatan sampai aku mengunduh efek nya tapi mala hanya disuruh bayar 6j",ketemu pro rank master gm malas kaki sumpah lawan pro beli karakter kunci prcuma habis uang top up amin mahal gesekin hero skin yg dapat hilang gitu rank elit ketemu orang yg rank nya mentok imortal tim beben gaca apmpas efek suara efek skill basic attacks liat unduh efek nya mala suruh bayar 6j,1,Ananta Wijaya,Negatif
2025-03-01 05:08:24,Assalamualaikum sayapelayer ml Saya selalu kalah 15 kali pertandingan,assalamualaikum sayapelayer ml kalah 15 kali tanding,1,Putra Maoni,Negatif
2025-03-01 05:08:01,oke,oke,5,Kadar Bewok,Positif
2025-03-01 05:07:21,knpa setiap ak mau main gk bisa katanya skor nya rendah padahal skor ku tinggi kok,knpa ak main gk skor nya rendah skor ku,2,Diana Melisa,Negatif
2025-03-01 05:07:12,Bagus sih tapi tapi siring di kasih lawan yang jago Dengan tim ya kurang dengan kemampuan di bawah rata² mengakibatkan selalu kalah dan rank turun,bagus sih siring kasih lawan jago tim mampu rata akibat kalah rank turun,3,Lara Hartin,Netral
2025-03-01 05:06:22,banyak dark system,dark system,1,Cabuell Lu,Negatif
2025-03-01 05:06:04,Ajg game rusak banyak bot,ajg game rusak bot,1,LyanzX,Negatif
2025-03-01 05:06:04,"Banyak draksisytem nya,dan kasih gue losetrek",draksisytem nyadan kasih gue losetrek,1,Irfan Zidny,Negatif
2025-03-01 05:05:51,Untuk game oke tapi kok pas spin event spesial ramadhan kok gak bisa ni moonton mohon bantuannya,game oke pas spin event spesial ramadhan gak ni moonton mohon bantu,5,shulis chupliz,Positif
2025-03-01 05:05:02,Moonton 请不要在我的手机上使用太多数据，它变得非常糟糕，它坏了并且经常自行退出，请不要让我的手机占用太多游戏空间，我的手机只有 2 个 RAM，如果你想给我买一部手机,moonton  2  ram,1,Balya Ibnu malkan,Negatif
2025-03-01 05:02:57,"Hapus aja lah game gak jelas, Jangan download teman teman",hapus aja game gak download teman teman,1,Abhitah Luqman,Negatif
2025-03-01 05:01:25,Hehdjyjjtiruur aku udah ya gan ya gan utuyhhh Game yang nge-lag dan tidak bagus,hehdjyjjtiruur udah gan gan utuyhhh game ngelag bagus,1,FAUZIAH PUTRI KALYANI,Negatif
2025-03-01 05:01:23,"Game tololl kasi teman drag sistem semua ajgggg, jangan instal pak ini, merugikan anda terima kasih",game tololl kasi teman drag sistem ajgggg instal rugi terima kasih,1,arnoldus 2005,Negatif
2025-03-01 05:01:15,Game nya bagus game bang bang Binta 5,game nya bagus game bang bang binta 5,5,Fajar Official,Positif
2025-03-01 05:01:00,monton benci gw ini fakta,monton benci gw fakta,1,Arga Prasetya,Negatif
2025-03-01 05:00:33,tim nya isinya dark sistem,tim nya isi dark sistem,1,Farel dwy Noval,Negatif
2025-03-01 05:00:10,"Game gila, kayak main slot",game gila kayak main slot,3,Gino Nalfi,Netral
2025-03-01 04:59:27,Cukup bagus,bagus,5,Mikha Geka,Positif
2025-03-01 04:59:20,Jelek banyak dark system,jelek dark system,1,Deviana Nurfitria,Negatif
2025-03-01 04:59:09,Seru tapi sayang ny dark sistemnya agak dikurangi ya🥱,seru sayang ny dark sistem rang ya,5,Wulan Matondang,Positif
2025-03-01 04:59:05,Terlalu banyak dark sistem,dark sistem,1,Akbar Akbar,Negatif
2025-03-01 04:58:40,Mending main HONOR OF KING sama main FF . dari pada main ml,mending main honor of king main ff main ml,2,New Suliyah,Negatif
2025-03-01 04:58:15,Bismillah dapet hp🗿😹🤭,bismillah dapet hp,5,Shin Kamado,Positif
2025-03-01 04:57:36,Suingkat saja bug banyak drak sistem di mana-mana dan pleyer toxic paham,suingkat bug drak sistem manamana pleyer toxic paham,1,Putri Ntn,Negatif
2025-03-01 04:56:44,Baguss,baguss,5,Debora Manu,Positif
2025-03-01 04:52:21,hadeh game aneh suka dapet tim nya komputer kalo ga adek kecil yg baru belajar padahal dikit lagi mythic aneh aneh,hadeh game aneh suka dapet tim nya komputer kalo ga adek yg ajar dikit mythic aneh aneh,1,cihuyy,Negatif
2025-03-01 04:51:19,Terimakasih moonton atas skin skin nya. Masalah satu draksistem kurangngin!! Kali-kali tolong kasih skin colektor yang bagus dan gak ngumpulin token😁. Moonton kenapa pas hujan jaringan serasa jadi siput? Padahal jaringan baik baik aja?,terimakasih moonton skin skin nya draksistem kurangngin kalikali kasih skin colektor bagus gak ngumpulin token moonton pas hujan jaring serasa siput jaring aja,5,Timothy Marpaung,Positif
2025-03-01 04:48:52,Ini game knp dahh katanya event ramadhan buka setelah jam 6-11 tapi knp gk bisa di spinn!!,game knp dahh event ramadhan buka jam 611 knp gk spinn,1,Saya Juara,Negatif
2025-03-01 04:48:51,game aneh ketemu nya dark sistem,game aneh ketemu nya dark sistem,1,Igay Maulana,Negatif
2025-03-01 04:48:49,"game yang sangat bagus, ml kaya rumah ke 2 anjay mau dalam masalah apa pun setiap hari tetep login 🗿",game bagus ml kaya rumah 2 anjay tetep login ,5,Grisella Zulfaa,Positif
2025-03-01 04:48:24,Game g guna jangan main game ini Zzzrea game diksh drak sistem miskin ni game bug byk bet SM lag,game g main game zzzrea game diksh drak sistem miskin ni game bug byk bet sm lag,1,Azmi Azmi,Negatif
2025-03-01 04:48:24,Seruuu,seruuu,5,Aisha Chayra Umeko,Positif
2025-03-01 04:47:48,Tolong buatkan skin gratisan ya montoon,buat skin gratis montoon,4,Danil ahmad nailul nizam Nizam,Positif
2025-03-01 04:47:45,Game bagsat gua udh legend 1 bintang 4 trus lose stiker sampai legend 2 bintang 3,game bagsat gua udh legend 1 bintang 4 trus lose stiker legend 2 bintang 3,1,Althaf Al Faraby,Negatif
2025-03-01 04:47:44,Kalah sekali wajar ini berkali kali apaa coba ini game,kalah wajar kali kali apaa coba game,5,Bakulsego 123qwrriioo,Positif
2025-03-01 04:47:26,"Over all game nya bagus tapi saya sebagai contencreator game ini sangat sulit untuk mendapatkan momentum yang tepat saat melihat replay, semoga ditambahkan Sistem maju mundur & percepat di replay",over all game nya bagus contencreator game sulit momentum replay moga sistem maju mundur cepat replay,5,Ahza Putra Ankasa,Positif
2025-03-01 04:46:05,"Game nya bagus cuma kenapa saya ingin meminta pertemanan tidak bisa katanya sudah penuh, padahal saya sudah hapus banyak pertemanan saya dan yang saya ikuti tapi tetap saja tidak bisa",game nya bagus teman penuh hapus teman ikut,2,Rizky Marsaoly,Negatif
2025-03-01 04:45:17,"Perbaiki masalah penggunaan memori, lihat pubg, gaklaku karena terlalu gede kapasitasnya !",baik guna memori lihat pubg gaklaku gede kapasitas,1,I DEWA GEDE RIKA KUSUMA BAWANA,Negatif
2025-03-01 04:42:24,Gem ini bagus,gem bagus,5,Ilham Faham,Positif
2025-03-01 04:42:09,Keluar sekali langsung di datang bot dan buruk,langsung bot buruk,1,Zafran Khalfani,Negatif
2025-03-01 04:41:27,Permainan yg bisa bikin gk gabut di bulan suci Ramadhan,main yg bikin gk gabut suci ramadhan,5,RAMA Dani,Positif
2025-03-01 04:40:45,"Saya g ada kaitkan akun saya ke akun montoon, kenapa pas login g bisa login lagi karena kehubung sama akun montoon,padahal g pernah saya kaitkan ke akun montoon",g kait akun akun montoon pas login g login hubung akun montoonpadahal g kait akun montoon,1,Aldi Aldi,Negatif
2025-03-01 04:40:41,Keren abiss,keren abiss,5,Dika Saputra,Positif
2025-03-01 04:38:42,Game raik,game raik,1,Rika Fuspita,Negatif
2025-03-01 04:37:56,udah nggak kuat lagi sama ni game sampe hp gue rusak gara gara ni game montoon😭😭😭😭😭😭😭😭😭,udah kuat ni game sampe hp gue rusak gara gara ni game montoon,5,dzikri Alkatiri,Positif
2025-03-01 04:36:06,Mntul,mntul,5,Deden Ramdani,Positif
2025-03-01 04:35:39,"Ngasih tim ga pernah bener, menangnya sekali, kalahnya berkali-kali. Minimal ngasih lawan yang setara",ngasih tim ga bener menang kalah berkalikali minimal ngasih lawan tara,1,Nindi Amelia,Negatif
2025-03-01 04:35:32,Mas muntun kenapa punya ku GK bisa loading padahal kuota ada tpi aneh nya gk bisa loding,mas muntun ku gk loading kuota tpi aneh nya gk loding,2,Firman Firman,Negatif
2025-03-01 04:35:03,Seru ada ufdetan baru dan banyak sekin baru,seru ufdetan sekin,5,Gilar Ibrahim,Positif
2025-03-01 04:34:20,Permisi moonton tolong benar kan lah nonton masak saya menang 1 kali kalah 6 itu gimana moonton kalian gk kasian liat aku penyimpanan udah penuh aku pak sa in main ml untuk menghibur diri malah dapet stres moonton tolong ini,permisi moonton nonton masak menang 1 kali kalah 6 gimana moonton gk kasi liat simpan udah penuh sa in main ml hibur dapet stres moonton,1,Rus Diana,Negatif
2025-03-01 04:33:49,Salah dikit pelanggaran kurang banyak jangan kek gitu lah Maksa Pulo orang nggak mau main dipaksakan,salah dikit langgar kek gitu maksa pulo orang main paksa,1,JE EVIN,Negatif
2025-03-01 04:32:59,𝚖𝚎𝚗𝚍𝚒𝚗𝚐,,4,bilkis b9,Positif
2025-03-01 04:32:28,Gemnya bagus bet cokkk,gemnya bagus bet cokkk,5,Rangga Tatan,Positif
2025-03-01 04:31:52,Hiburan,hibur,5,Umi Sesa,Positif
2025-03-01 04:31:32,Game ini sangat seru bisa recall recall game sebelah gak bisa mantap si montoon,game seru recall recall game belah gak mantap si montoon,5,Aditiya Aditya,Positif
2025-03-01 04:31:05,Tolong untuk mode offline mode lainnya di buka jangan cuma clasik yg lawan computer,mode offline mode buka clasik yg lawan computer,4,Arif Hakim,Positif
2025-03-01 04:30:30,GAME SCAM.,game scam,1,muhammad sidiq arzi,Negatif
2025-03-01 04:30:20,"tolonglah kasi tim yg waras dkit,masa kalau mau main selalu kalah+mvp terus,kan ga ngotak tim nya",tolong kasi tim yg waras dkitmasa main kalahmvp terus ga ngotak tim nya,2,Privat Aman,Negatif
2025-03-01 04:29:54,Seru,seru,5,Zafran,Positif
2025-03-01 04:29:41,siyal ngelekkk,siyal ngelekkk,1,Fati Setiawan,Negatif
2025-03-01 04:29:09,Game bagus udah bingung mau ngomong apa lg,game bagus udah bingung ngomong lg,5,putri eka,Positif
2025-03-01 04:29:08,monton tolonglah jaringan saya di sini lancar pas maen lag dari awal game sampai akhir game capek monton tim kalah nanti saya direport dah kemaren saya maen early menang late game timnya kocak semua masak 1 vs 5 di late game musuh Layla late game jadi saya minta tolong perbaikilah monton jika game mu tidak mau sepi,monton tolong jaring lancar pas maen lag game game capek monton tim kalah direport dah kemaren maen early menang late game tim kocak masak 1 vs 5 late game musuh layla late game baik monton game mu sepi,1,Bian Dra,Negatif
2025-03-01 04:28:48,Monton kurang berfikir gimana rasa nya orang lostrekk itu y sengaja berikan tiem bott hadehh,monton berfikir gimana nya orang lostrekk y sengaja tiem bott hadehh,1,Rafi Chusen,Negatif
2025-03-01 04:27:52,Cukup baik lah geme nya,geme nya,5,Indri Kartika,Positif
2025-03-01 04:26:36,Game nya seru cuyy real,game nya seru cuyy real,5,Ramadhan A. D Monnxpq,Positif
2025-03-01 04:26:23,Tidak seru karena banyak kali buuf😣😣😣😥😥,seru kali buuf,1,Amiruddin Dalimunthe,Negatif
2025-03-01 04:25:49,tulisan sama layar nya rada burem ganggu main,tulis layar nya rada burem ganggu main,3,Faisal Alfajri,Netral
2025-03-01 04:24:57,B aja,b aja,5,Rafel Danuarta,Positif
2025-03-01 04:24:48,Seru sekali aku main nya jadi aku kasih bintang 4,seru main nya kasih bintang 4,4,david Rafael banjar nahor,Positif
2025-03-01 04:24:32,Gw cuma pengen main loh. Di kasih team yang kaya orang yang awtis sama gua capek naik turun rank nya terus pokok nya kalo ada orang dark system kalo di laporin jangan cuma turunin kredit score nya doang tapi ban 1 bulan ngapa,gw ken main loh kasih team kaya orang awtis gua capek turun rank nya pokok nya kalo orang dark system kalo laporin turunin kredit score nya doang ban 1 ngapa,1,Fla abhs71 Gms accunt28,Negatif
2025-03-01 04:23:54,"Semakin kesini semakin ga jelas ini game ,banyak update an tapi jaringannya makin parah ,sinyal bagus wifi bagus tapi ngelek² ga jelas",kesini ga game update an jaring parah sinyal bagus wifi bagus ngelek ga,1,Bodo Amat,Negatif
2025-03-01 04:22:39,Senang sekali Aku suka game ML Bagus sekali orang yg di ML,senang suka game ml bagus orang yg ml,5,Farid Abdillah,Positif
2025-03-01 04:21:49,Gak mitik mitik montonnnnnnnn,gak mitik mitik montonnnnnnnn,1,Putu Baayu,Negatif
2025-03-01 04:21:11,"Jadiin kayak dulu lagi dong matching nya monton, jago ketemu jago bego ketemu bego, jangan jago disatuin sama bego, menurut lu iaa balance tapi bagi yang jago itu nyiksa , mending system matching kayak dulu lagi",jadiin kayak matching nya monton jago ketemu jago bego ketemu bego jago disatuin bego lu iaa balance jago nyiksa mending system matching kayak,5,M Fauzi,Positif
2025-03-01 04:20:55,Mantap,mantap,4,edi sunandar riyadi,Positif
2025-03-01 04:17:56,keren,keren,5,ATHAYA Ghaisani,Positif
2025-03-01 04:17:46,Kenapa kalau sinyal baik kok jalan sendiri jadi afk😡,sinyal jalan afk,1,Siti Bariroh,Negatif
2025-03-01 04:15:45,Game apaan ini main sekali kalahnya hampir 5 kali kyk judi aja dan keselnya lagi di kasih tim malah yg jelek terus...makin lama game ini gk jelas mending gw uninstall aja,game main kalah 5 kali kyk judi aja kesel kasih tim yg jelek terusmakin game gk mending gw uninstall aja,1,Didik Suryanto,Negatif
2025-03-01 04:15:32,"Game toxik, pay to win.",game toxik pay to win,1,Sri Huang,Negatif
2025-03-01 04:12:26,"Saya suka setiap season trs update.. tpi TDK dengan fitur Highlight dihilangkan... Bisa dibalikin ga sih, aga kecewa ga bisa nyimpen replay lagi",suka season trs update tpi tdk fitur highlight hilang dibalikin ga sih aga kecewa ga nyimpen replay,5,Putri Wulandari,Positif
2025-03-01 04:12:17,"Pindah game saja pemainnya banyak yang AFK, game stres, game monyet",pindah game main afk game stres game monyet,1,"Kiswan ,",Negatif
2025-03-01 04:12:13,"Game sampah ga usah di download lu akan dibuat pusing , satris apa lagi kau tier epik , legend, mytic Romawi ditambah satris aku main 3 kali diberi tim gajelas lah musuh ga ngotak emang aneh lalu gunanya laporan keseimbangan battle apa gunanya aku sudah melapor tim gajelas malah ga digubris",game sampah ga download lu pusing satris kau tier epik legend mytic romawi tambah satris main 3 kali tim gajelas musuh ga ngotak emang aneh guna lapor imbang battle guna lapor tim gajelas ga gubris,1,Syamsuri Arsyad,Negatif
2025-03-01 04:11:43,game kocak jelek,game kocak jelek,3,Farus Muhaimin,Netral
2025-03-01 04:11:18,Gem ini seru dan bisa dibuat mabar sama temen hiro nya banyak dan keren keren,gem seru mabar temen hiro nya keren keren,4,Bang Rama,Positif
2025-03-01 04:10:36,MOONTON Geme nya bagus baget tapi MOONTON lain kali kasih tim yang gak suka ngambil musuh orang,moonton geme nya bagus baget moonton kali kasih tim gak suka ngambil musuh orang,5,Pengguna Google,Positif
2025-03-01 04:09:48,Banyak bot,bot,1,kilua ford,Negatif
2025-03-01 04:09:10,"Tolong benarkan sistem pembagian tim, soalnya tidak adil",benar sistem bagi tim adil,1,khiar zaidan6,Negatif
2025-03-01 04:07:54,Kasih kek menang dari dulu ga pernah menang aku tolong lah moonton kasih tim yang bagus Saya lagi dikit udah mau legend padahal,kasih kek menang ga menang moonton kasih tim bagus dikit udah legend,1,Gede Muliada Mangde,Negatif
