Date,Text,Score,Username,Sentiment
2025-01-27 06:36:01,Main game mobile legend ini aku Selalu pake miya ama melissa,3,JuliSOBAT Official,Netral
2025-01-27 06:31:37,Tolong di perbaiki bugnya dong masa jaringan lancar ngelagnya minta ampun mksh,3,putri lian,Netral
2025-01-27 06:28:30,Game rusak,3,Arya,Netral
2025-01-27 06:22:56,banyak iklan,3,nabilabone06 nabila,Netral
2025-01-27 06:05:51,"Masalah mengganti akun di ml terlalu sulit, Iya tau itu keamanan akun tapi kita yg ganti hp jadi ribet KLO ganti akun aja kena kontak gm",3,MaTz MATZ,Netral
2025-01-27 05:25:40,"Gemenya seru banget, tapi banyak dark sistem 🗿",3,Muhammad Adwin,Netral
2025-01-27 05:08:35,"Game ini makin kesini makin GK kyak dlu, dri pembagian matchmaking, sy solo bisa dapat duo,kdang trio,dan jg pembagian tim yg tdak seimbang, dan terlalu banyaknya penjoki yg tidak membuat game seru sperti dlu",3,ayu Saputri,Netral
2025-01-27 04:37:42,"Tolong buat montod, perbaiki game burik ini, ping saya hijau tapi tetep lag",3,Suroto Kds,Netral
2025-01-27 04:28:32,Leg. Up dete terakiri eror. Hp panas. Sering di bilang afk tanpa sebab... Tidak adil.. sering ketemu cheat.. skrng semua ini sudah jarang,3,Aim Gaming,Netral
2025-01-27 04:19:03,"kenapa season sekarang lag banget ya padahal jaringan nya kenceng jadi tolong di perbaiki masalah lag dan juga bug,dan bug nya itu di interface hero yakni hero lukas jadi warna ungu",3,Rafkha Nugraha pratama,Netral
2025-01-27 04:06:57,"udah seminggu gak bisa login, ini kenapa woooi",3,Azzam Nasrullah,Netral
2025-01-27 03:55:55,MONTON yang terhormat brikan lawan yang mudah dan bot dan saat bermain renk ini nama akun Mobile lagend sya Nai-gg harap berikan saya lawan yang mudahh dan juga berikan saya kemudahan untuk bermain game ini tersebut mohon didengar dari para player player tersebut Terimakasihh🙏🏻🙏🏻,3,JIRRE JIRRE EFRALIANO KOLOMBUTO,Netral
2025-01-27 03:37:22,game kikir yg sesungguhnya,3,Lucky Exe,Netral
2025-01-27 03:12:04,banyak dark sistem loas trik terus,3,Raditya Iffat,Netral
2025-01-27 02:44:03,Pertandingan tidak seimbang,3,Ibnu Uh,Netral
2025-01-27 02:28:33,Tolonglah moonton gw gk bisa main keluarnya layar update terus 😢😢😢,3,Padianto Hendo Tech,Netral
2025-01-27 01:48:06,keren tapi ada 1 masalah banyak drak sistem,3,bima cahyo Nugroho,Netral
2025-01-27 01:31:01,Untuk sekarang saya beri tiga bintang karena pembagian tim tidak adil,3,Ijlal Zuhri,Netral
2025-01-27 01:21:21,muntun tolong bantu aku akun ml aku hilang padahal aku udah suka selama ini tapi sekarang aku tidak suka sama ml dan aku mau pensi ml gara gara akun ml aku hilang dan selamat tinggal muntun kalau akunku kembali aku akan tetap main ml lagi,3,Sayur'Antaran,Netral
2025-01-27 00:57:55,udah mau top up uang pun ada tapi malah di tolak sedih bgt lebih sedih dri pada di tinggal pacar anyink.,3,Pengguna Google,Netral
2025-01-27 00:56:36,Bagus tpi bikin HP saya ngelag kyak telat gitu mohon diperbaiki ya,3,Aira Sibil,Netral
2025-01-27 00:19:34,"Pas sya mau kepertandingannya kok ngebuk ya, padahal sya udh hapus data ya , tolong benerin bug nya dong soalnya kredit skor sya dibawah 60 nih. Kecewa bgt nih sya.",3,Nur Afnifauziah09,Netral
2025-01-27 00:17:05,Tolong berikan kami tim yang bisa bermain dengan baik dan mengerti dengan item,3,Krisna Wijaya,Netral
2025-01-26 23:53:22,Game dark sistem anj,3,Untung Syamsurio,Netral
2025-01-26 23:32:12,"jaringan nya lag ping nya aja 230-250 padahal wifi di rumah bagus,mohon di perbaiki masalah jaringanya",3,Jaka Kurnia,Netral
2025-01-26 23:31:52,Karena damage julian kurang sakit,3,Jevera Jevera,Netral
2025-01-26 22:09:11,"Ga puas sama sistem roleny, rebutan Lane terus",3,Syaifur Rohman,Netral
2025-01-26 20:13:49,Brody d magic chess bintang 3 bener2 rusak....masa iya nggak kyk hero 5 yg lain...bener2 nggak ngasih kesempatan buat hero lain ngelawan..aneh..gatot kaca bintang 3 aja masih bisa kalah...bikin males aja,3,John Wick,Netral
2025-01-26 19:47:19,bosennn ga ada yg seru,3,Adit Teriwardani,Netral
2025-01-26 19:35:20,Makin kesini makin berat jadi gak bisa di mainkan sama orang menengag kebawah,3,Rivandy Irvan,Netral
2025-01-26 19:34:58,Untuk perkembangan sekarang saya rasa sudah cukup bagus. Tapi saya mau memulihkan akun sekarang sangat susah harus mengisi formulir yang menurut saya tidak ada hubungannya. Tolong permudah lagi dalam pemulihan akun min... soalnya email yg tertaut mooton sudah tidak bisa di pakai lagi/hilang. Sehingga saya tidak bisa melihat kode verifikasi yang di kirim ke email tersebut. Terimakasih.,3,Deni Pangestu,Netral
2025-01-26 19:33:40,Plis lah moonton jangan di pindahin magic chess soal nya penghibur saya ketika tidak nge rank,3,Alif ya fadly Rinata,Netral
2025-01-26 17:23:40,"Tolong la diperbaiki sdh 2 minggu lebih kredit skor anda rendah, perasaan sinyal sya bgus pakai wifii.",3,Sinai Sinai,Netral
2025-01-26 17:03:04,Ini kenapa ml saya nge stak gabisa login tapi yang lain bisa,3,Rajab satria05,Netral
2025-01-26 16:56:30,"Depresi sama system matchnya. Ga ngotak bangett. Rank saya masih honor tabrakan sama imo 600+. Tolong donh system match nya yang adil, kasin rank yang setara",3,Fahradika Keyzi,Netral
2025-01-26 16:23:22,Gamenya udh bagus sayangnya jaringannya sering jelek dan gue kasih bintang 3 karn sinyanya,3,Enny 5474,Netral
2025-01-26 16:00:41,"Makin kesini makin gajelas,ngasi tim yang bener lah monton!!! Ngotak dikit lol ngasi tim nya",3,Rifal Febrian,Netral
2025-01-26 15:37:54,Tolong lah ml saya capek update Mulu mending dikit ini sampe ke GB GB,3,Sinta Wati,Netral
2025-01-26 15:29:02,Lumayan memuaskan,3,Kurniawan Efendi,Netral
2025-01-26 15:03:44,game buruk lag mulu mending pubg,3,Abrisam Hail,Netral
2025-01-26 15:00:59,Apknya bisa ngebug ya kok di PlayStore aku gk bisa update trus ga bisa on mic didalam room,3,Sector Blinx,Netral
2025-01-26 14:21:39,Aku kalah terus moonton pilih kasih aku lose streak 26 kali aku hapus game nya buat orang yang gampang kesel jangan main game ini bikin naik darah,3,Yusuf Raihan,Netral
2025-01-26 14:21:07,sebenarnya gua suka sama nih game bisalah buat hobi gua tapi ya gua yang ga suka adalah yang ga bisa main (dark sistem) tolong ya moonton kadang-kadang saya mau ngepush dapat nya tim yang 4 retri saya cape jadi TOLONG UNTUK HAPUS DARK SISTEM sekian itu aja tolong di perbaiki itu saja,3,Siti Aliyah,Netral
2025-01-26 14:20:30,Pembaharuan terus tapi game masih lag patah-2.istimewa memang semoga lebih baik lagi,3,biana 12 Jojoran,Netral
2025-01-26 14:00:03,min kalo push rank jan kasih dari sistem lah di tim aku jadi lose mulu,3,Ima Pratiwi Margiana,Netral
2025-01-26 13:51:26,game gak jlssss ketemu dark system mulu monton mnding main game sebelah kunyuk!!🙃,3,Boss Ku,Netral
2025-01-26 13:42:39,Benerin lah matchmaking nya Aku mentok 59 nabrak 500 kan gk ngotak,3,Falih izzan,Netral
2025-01-26 13:39:28,"Kok mobile legends saya ngga bisa tup up melalui Telkomsel sih katanya di situ ""pembayaran di tolak "" kok bisa gitu yah mohon izin nih",3,Ian Pasaribu,Netral
2025-01-26 13:19:54,mulai mebaik dari sistem report nya,3,Indra Laksana Putra,Netral
2025-01-26 13:16:25,"game apa ini cok kredit score gw 80, gw main cl malah turun dan kredit score gw 80 menang brp kali gk nambah² lama² gw hapus juga ni game tapi game nya bagus hero nya banyak jdi sya kasih bintang 3 aja tolong diperbaiki ya montoon",3,Warna Warni,Netral
2025-01-26 12:37:33,Kasih sinyal bagus main game leg leg leg Mulu,3,Arif Ah,Netral
2025-01-26 12:21:04,Sangat bagus kalau bisa harga hero di turunin di jamin banyak yang main,3,Ahmad Ilhamsyah Wijaya,Netral
2025-01-26 11:52:21,"game nya banyak drak sistem tolong, padahal saya mau naik tapi dapat tim drak sistem",3,farida Samuda,Netral
2025-01-26 11:22:10,"Tolong ya Monton ini gamenya sih sangat bagus tp pas rank epick itu sulit mau naikin,karena selalu kalah dikit dikit kalah itu musuh gak ngotak pas lagi epick,dan punya rekan tim kalo pas epick terkadang ngetroll tolong agak dipermudah pas rank lagi epick 🫸🫷",3,Zaky Zaky,Netral
2025-01-26 11:09:32,Gemenya bagussssz tapi profil ml nya bisa di ganti tidak??,3,Muhammad Akbar Ramadhan,Netral
2025-01-26 10:44:53,"Min pengamanannya kurang ketat ni akun gua kena hack udah 2 kali yg sekarang lebih parah, udah abis jutaan buat akun malah kena hack,cape² pus ke ini min",3,Iman Asu,Netral
2025-01-26 10:44:16,"Gamenya bagus,bisa bikin stres.setiap hari dikasih tim gak jls,bisa menang paling sekali dua kali,sisanya loss.saran sihh,minimal kalau dapat Mvp,atau gold tuh wr,mmr gak turun lah.udh tau game nya banyak penjoki,kasih keringanan lah buat player solo,biar di rank Atas tuh gak kesiksa sama player yg suka joki.masa di rank Atas serasa main di rank bawah.",3,Av Art-man,Netral
2025-01-26 10:37:44,MOONTON KIKIRRRRRR 😾,3,Fahril Akbar,Netral
2025-01-26 10:27:59,woi moonton kasih aku winstreak atau aku pindah ke game sebelah (HAOKA)😈😈,3,Fathih Dhiaz Zafar,Netral
2025-01-26 10:07:35,"Semoga bisa di tingkatkan kualitas game nya,saran tambahin fitur pemilihan role yang ga bisa ganti",3,abizar ilham,Netral
2025-01-26 09:30:56,Oii knp gua engga bisa tukar epic random skin padahal kartunya udah lengkap loh udah cukup,3,Adel,Netral
2025-01-26 09:25:21,montoon kasih lah win capekkkkk,3,Hari Kristiana,Netral
2025-01-26 09:15:37,Kasi bintang tiga karna baru download,3,Neko Neko,Netral
2025-01-26 09:07:32,woi moonton jangan lah kasih kalah Mulu capek tau,3,Sultan Mahmoodsyah Alfath,Netral
2025-01-26 08:58:40,Entah mengapa ml sudah banyak darksistem membuat saya malas bermain,3,abi Pratama,Netral
2025-01-26 08:54:57,"Hilangin dark sistem ne, biar bisa mitik moonton",3,Suendra 123,Netral
2025-01-26 08:31:21,Jaringannya sekarang kenapa dah,3,jahe gede,Netral
2025-01-26 08:13:24,Game nya bagus tapi banyakan player bot sy sering emosi karena tim sy drak sistem tolong di per baiki terimakasih,3,Muhamad yuta,Netral
2025-01-26 07:26:55,game tukang bikin naik trun mood,3,Wildan Ardiansyah,Netral
2025-01-26 06:50:53,Kasi tim yang bener apa woii,3,Pnji K,Netral
2025-01-26 06:22:09,Game nya bagus tapi Kalo mau ganti aku susah Coba lagi mulu,3,Hidayat Ayat (Ayat),Netral
2025-01-26 05:42:26,Hoood,3,Fajri Fadhullah,Netral
2025-01-26 05:36:24,udah bgus game nya cuman kurangi drak syistem lah Monton,3,Bilal Jamail,Netral
2025-01-26 05:35:15,bikin kesel tapi bagus sih tapi menarik dan bagus daripada game sebelah,3,Arkan Raditya,Netral
2025-01-26 05:13:55,matchmaking ga adil,3,Estelle Laluna,Netral
2025-01-26 05:01:02,Game ini sumpah dah bikin kesel minimal kasih musuh sama tim yg seimbang lah ini ga seimbang Mulu gua kasih 3 bintang harusnya lima tapi gara gara sistem draft nya yg agak gimana gitu gua kasih 3 bintang aja,3,Muhamad Zaki,Netral
2025-01-26 04:54:20,game sangat buruk dari tadi saya maen kalah 6x Menang cuma 1x tim nya ga jelas game rusak suka ngeleg ngeleg,3,Freeenzy Kw,Netral
2025-01-26 04:06:51,Ml Sekarang bnyak lag nya tolong montoon perbaikin lagi yah montoon,3,Haerul Saputra,Netral
2025-01-26 04:02:01,Skin nya gak gratis,3,Rakha Alghifari,Netral
2025-01-26 03:48:30,Males main ml gara gara timnya gak pada bener,3,Radithya Permana,Netral
2025-01-26 03:40:46,"seru bgt, kasi skin gratis yang banyak yaa",3,Pengguna Google,Netral
2025-01-26 03:38:18,Jaringan tiba² tinggi sendiri padahal wifi nya sudah bagus,3,M.Danendra Pramudya Ahza,Netral
2025-01-26 03:27:49,Moonton plis kasih tim yg bagus,3,Kekey Jambi15,Netral
2025-01-26 03:19:26,"tiba tiba bisa di ban dari renk ,tapi bagus sih menurut aku tolong banget biar nggak lemot",3,Vannia Hermansyah,Netral
2025-01-26 03:19:08,"Tolong jaringan atau servernya diperbaiki, scroll tiktok bisa, Instagram bisa, YouTube lancar, kenapa pas in game mobile legends malah jumping ping nya, naik drastis apalagi kalo war, skill ga bisa dipencet, analog kemana2, item ga bisa dibeli",3,Iqbal Maulana Fansuri Abduh,Netral
2025-01-26 03:16:01,Dark sistem woi tolong lah diilangin wlwlwlwlwl mulu gw,3,Leonard Xaverius,Netral
2025-01-26 03:15:05,"Tolong min... sbelum memberikan sanki k pemain, diliat dl pertandingan nya.. jgn maen sangsi aj.. kyak org b0d*h",3,helmi doank,Netral
2025-01-26 02:20:15,Mohon pertingkatkan lagi pertandingannya karena terkadang tidak adil bagi pemain lain yang masih belum bisa bertanding dengan orang yang berpengalaman di game ini,3,Shiro,Netral
2025-01-26 01:50:53,monton tolong donk mobile legend diperbaiki lagi di turunin lagi penyimpanannya terlalu besar udh mau nyampe 10 GB an supaya hp ram4 / di bawahnya supaya BS main lancar...,3,Muhammad Fadilah,Netral
2025-01-26 01:21:26,kasih lah aku naik rank legend 1 nanti aku kasih bintang 5,3,Milz Nz,Netral
2025-01-26 01:17:04,kelazz bot banget musuhnya,3,Zahi Asyafiq,Netral
2025-01-26 00:36:57,"Game mobanya udah bagus,dan grafik juga oke,tapi dari segi matcmaking ngga seimbang selalu kebagian drak sistem nya aja tolol ya monton perbaiki lagi dari matcmaking nya, segitu aja terimakasih sukses terusss..",3,Miftahul Rafi,Netral
2025-01-26 00:25:07,Tolong lah monton kalau mvp kalah bintang nya jangan turun. Capek berjuang nya. Kayak gak ada harga apa apa dari perjuangan nya.,3,Hutan Lindung,Netral
2025-01-26 00:21:16,Moonton tolong kurangin player dark sistem,3,Radttya Ibrahim,Netral
2025-01-26 00:01:38,Gem ga jelas perbaikan lah mct nya,3,Muhammad Ferbrian,Netral
2025-01-25 22:44:12,Ada sedikit bug ketika game play,3,rama saputra saputra,Netral
2025-01-25 19:59:28,Minimal main rank itu kasih teman yg ngak ngetrol lkalah Mul saya,3,Arnaldo Aldo,Netral
2025-01-25 19:08:12,Buat skin buat smua hero merata bosan itu2 mulu heronya,3,A D,Netral
2025-01-25 17:22:10,3 aja aku -2 aku ws 5,3,Helmi Aprianto,Netral
2025-01-25 17:21:23,"Tolong di perbaiki masalah jaringan, padahal di pake di game sebelah lancar2 aja, disini doang sering merah jaringan pas match. Semoga ada perbaikan.",3,Dearo,Netral
2025-01-25 17:19:57,"jangan karna gw relog langsung dituduh afk pas match selesai. gw dh main full 20 menit trs kepencet notif dn masuk game nya lg makan waktu 10 menitan,ya hargai lah.",3,Hasbiyan Desta,Netral
2025-01-25 17:06:39,Game yang menyenangkan tapi saya mohon tolong kalau ngasih musuh yang adil dong moonton Masak player solo ketemu player Mabar yang bener aja Yang adil moonton Kalau yang lain udah bagus Terima kasih,3,Kreweng123,Netral
2025-01-25 16:11:25,ML tahi,3,Bayu Denianputra,Netral
2025-01-25 16:08:49,"Desain game nya udh bagus sih yg kurang itu cuma - jaringannya suka patah² pdhl udh make Wi-Fi - kasih lawan yg mudah sedikit dong pas main rank soalnya aku dpt nya temen yg pemula mulu pas main rank - pas main offline kasih lawan yang lebih menantang, klo pas main rank terlalu menantang, lah ini kurang menantang, (klo di balikin lebih enak sih, kya rank kurang menantang, tpi offline agak menantang lah) Kesimpulannya menurut ku udh bagus, desain nya HD jdi tinggal 3 diatas ini di perbaiki yaaa",3,Rarrra Rhmtulmzida,Netral
2025-01-25 15:55:39,fitur transfer komten sering ngebug,3,Ghifar Isan,Netral
2025-01-25 15:27:00,Update teross . RIP HP kentang,3,Muhammad Fathur Rahman,Netral
2025-01-25 14:54:31,"Gajelas banget, sinyalnya bagus tapi dipertandingan malah error. Padahal selalu dipertandingan tapi malah kena afk. Setiap kali gerak sedikit aja sinyal udah buruk. Oh iya perbaiki ya, kayaknya dari kebanyakan pemain juga ngalamin jaringan tiba-tiba jadi buruk",3,Sindy Putri,Netral
2025-01-25 14:36:04,Taik lah monton..ngasih team gak pernah jelas..pp,3,Isun Tok,Netral
2025-01-25 14:31:36,Tambahin fitur brawl ranked dong monton nggak hanya sekedar rank 5v5,3,Muhammad Faisal,Netral
2025-01-25 14:30:46,Kasih tim yg bagus dikit,3,Ummi Putri Jihan Rambe,Netral
2025-01-25 14:24:55,Selalu lag di saat main jadi bintang 3 saja,3,Serting Ram,Netral
2025-01-25 14:13:28,"Hai nama saya Fitri,aku kasih bintang 3 karna ada masalah yg ingin aku kasih tau dengan kesalahan game ini, 1.ngeleg padahal jaringan wifi ku lancar 2.tiba²bunyi HP ku gara² main ini, setelah ku keluar dari game ini gak bersuara lagi. Dan itu saja kesalahan dari aku mohon di perbaiki ya🙏",3,Fitri Fitri izania hidyah,Netral
2025-01-25 14:09:01,"ko gua gk bisa login ya ngulang""mulu ada yg sama gk?",3,Tasik Malaya,Netral
2025-01-25 14:04:21,Bikin game gak niat masa gw baru main lagi setelah se Minggu langsung di kasih loss treak 7 kali temenya Bott semua gw nya mvp Mulu musuh nya apa lagi hebat kaya penjoki mau apa lagi kalo dah ada yang namanya booocillll trolllllllllllll tolong lah nanti papi monnton bikin fitur yang lagi ws di satuin sama yang ws yang lagi ls di satuin sama yang ls biar enak jaya mantap pollllllllll colabb mah cepet,3,KUA GANTAR,Netral
2025-01-25 13:48:53,Banyak drak sistem,3,Hafiz Ikan,Netral
2025-01-25 13:39:53,Even kartu berkilau gak ada tulisan claim kartu padhaal udab beres,3,Ipan Lipiyana,Netral
2025-01-25 13:29:22,Perbaiki teman lanning,3,Sofian Ramadhan,Netral
2025-01-25 13:11:08,"tolong dong muntun kasi tim yang seimbang dengan musuh nya, gw lose 10 kali gw udah gendong"" tapi tim gw dark sistem semua, sampe gw hapus tu ml gara"" di spam lose",3,Rizky Muhammad,Netral
2025-01-25 12:05:09,Game apa ni sinyal jelek dikit gak bisa gerak,3,Putra Abimanyu,Netral
2025-01-25 12:03:01,Keseimbangan match making tidak adil terutama ketika akan naik rank ke legend/mythic.,3,Maulana Karna Rajasa,Netral
2025-01-25 11:43:35,Geme yg 👍,3,JAINURI,Netral
2025-01-25 11:16:40,Tolong lah kasih batas umur males main Solo dapet tim bocil terus,3,B Bakhtiar,Netral
2025-01-25 11:10:26,Ngasih team tu yang setara lah kocak,3,impor geming geming,Netral
2025-01-25 10:41:13,"Mlbb lagi error guys kpn yak udah masuk match tapi keluar lagi, tolong monton di perbaiki gamenya sebelum playernya pindah game sebelah",3,Hamidin Ali,Netral
2025-01-25 09:53:19,Padahal game bagus tapi sekarang kok sering ngeframe yah. Padahal fasilitas udah mendukung buat main tapi masih aja gamenya kayak berhenti sendiri. Developer nya gimana sih ini. Adehh jadi ngga mood main nya kalo kek gini. Developernya perbaikin dong game nya. Jangan cuman di naikin mulu berat gamenya tapi game nya ngga berkualitas hadeh😮‍💨.,3,Raihan Firdaus,Netral
2025-01-25 09:48:04,Gw lagi sholat 5 menitan malah dapet hukuman afk,3,Rini Artika,Netral
2025-01-25 09:46:12,Baru donlowad Kok pas login ke game nya malah gk bisa masuk sih kayak yang habis kuota/wifi sih kecewa banget gk kaya dulu lagi😡,3,Agung Pratam,Netral
2025-01-25 09:41:24,ini game apaa si ngasih musuh ga imbang banget,3,Naufal y,Netral
2025-01-25 09:18:25,"Game jelek, perusak mood",3,Rafli Ramadhan,Netral
2025-01-25 08:51:37,ml makin hari makin gak jelas banyak bug apalagi pas mau main tiba² lag pas login ulang malah di anggap afk kemudian adri pas login sampe loading screen aman aman aja eh pas di in game malah sering crash dan nge lag padahal ping hijau antara 30-40aan,3,Nur Aeni,Netral
2025-01-25 08:23:06,oii muntunn ayoo lahh kasihh akuu glory masa dikit lagi glory di kasih tim epik,3,Galang Ajah,Netral
2025-01-25 08:14:24,draftnya g seimbang ama tiap gacha di ksih ampas mulu,3,Z 7 (Zaldy),Netral
2025-01-25 07:46:10,Kenapa iklan nya jelek,3,Muhammad Raffi,Netral
2025-01-25 07:34:17,player nya ramah ramah bat jir,3,Kirana Ramadhani,Netral
